0_0	1_346	98.795	249	3	0	1	249	1	249	0.0	511
0_1	1_377	99.315	438	3	0	1	438	1	438	0.0	909
0_1	1_43	98.858	438	5	0	1	438	1	438	0.0	903
0_1	1_31	83.824	272	31	2	159	430	1	259	7.36e-168	467
0_2	1_98	93.379	589	39	0	1	589	1	589	0.0	1166
0_3	1_361	96.825	630	20	0	1	630	1	630	0.0	1290
0_4	1_326	90.625	416	39	0	1	416	1	416	0.0	795
0_5	1_84	56.397	383	125	3	33	373	251	633	1.62e-143	416
0_5	1_85	64.486	214	74	1	1	214	63	274	3.87e-99	292
0_5	1_106	36.908	401	202	8	17	368	30	428	6.86e-76	236
0_5	1_11	37.084	391	195	8	27	368	32	420	7.64e-75	233
0_5	1_126	52.174	230	105	2	149	373	2	231	8.23e-75	227
0_5	1_364	36.409	401	204	8	17	368	75	473	1.99e-73	231
0_5	1_180	34.264	394	199	11	31	371	31	417	9.22e-63	202
0_5	1_278	37.282	287	139	4	122	371	3	285	4.54e-58	186
0_5	1_81	38.745	271	118	6	148	371	6	275	1.62e-51	168
0_5	1_41	35.178	253	120	5	152	369	2	245	2.42e-42	144
0_5	1_30	34.545	275	127	8	149	371	2	275	6.12e-42	143
0_5	1_10	34.413	247	113	6	174	371	1	247	1.30e-34	123
0_5	1_352	29.787	282	164	10	56	311	42	315	6.81e-24	96.3
0_5	1_77	30.743	296	169	11	38	312	25	305	6.36e-21	87.8
0_5	1_374	26.866	268	171	9	60	307	42	304	1.20e-17	78.2
0_5	1_21	30.851	188	112	4	97	283	1453	1623	5.35e-17	77.8
0_5	1_296	32.500	160	104	4	56	213	1656	1813	8.40e-16	73.9
0_5	1_185	27.984	243	134	8	99	307	1	236	6.14e-15	69.7
0_5	1_292	27.439	164	112	6	52	212	43	202	5.39e-07	44.7
0_6	1_196	99.405	168	1	0	1	168	1	168	1.09e-123	340
0_7	1_353	85.915	568	78	2	1	568	1	566	0.0	1025
0_8	1_241	62.712	354	131	1	1	353	1	354	1.84e-162	454
0_9	1_113	95.215	209	10	0	1	209	1	209	1.36e-125	348
0_10	1_368	89.851	335	22	3	1	324	1	334	1.10e-139	394
0_11	1_111	36.449	107	58	3	1	99	1	105	8.51e-17	67.0
0_12	1_415	97.209	430	12	0	1	430	1	430	0.0	867
0_13	1_82	92.565	1076	71	4	1	1068	1	1075	0.0	1618
0_14	1_318	96.296	351	13	0	1	351	1	351	0.0	692
0_15	1_192	50.000	190	94	1	184	373	833	1021	4.16e-52	181
0_15	1_192	41.667	132	65	3	1	130	1	122	1.21e-26	106
0_15	1_192	36.434	129	61	2	87	194	199	327	2.14e-13	66.2
0_15	1_161	34.483	174	96	7	1	163	1	167	9.95e-25	100
0_16	1_118	87.946	589	43	3	82	642	250	838	0.0	1046
0_17	1_355	83.627	397	61	2	1	397	206	598	0.0	664
0_18	1_5	80.896	335	14	2	1	285	22	356	0.0	524
0_18	1_242	25.000	84	63	0	168	251	63	146	6.95e-07	44.7
0_18	1_253	29.630	81	50	3	189	263	270	349	1.33e-04	37.7
0_18	1_337	29.752	121	77	3	169	285	1330	1446	1.72e-04	37.7
0_18	1_315	27.481	131	83	4	161	285	594	718	2.92e-04	37.0
0_18	1_165	26.667	75	53	1	188	260	537	611	2.96e-04	36.6
0_19	1_179	89.316	234	23	2	122	355	1	232	2.09e-135	380
0_19	1_51	44.776	67	37	0	133	199	70	136	2.94e-13	63.9
0_20	1_112	96.862	701	21	1	1	701	1	700	0.0	1403
0_21	1_111	33.333	132	83	3	1	131	1	128	8.13e-18	69.7
0_22	1_57	86.200	471	65	0	1	471	1	471	0.0	825
0_22	1_191	24.554	448	306	14	37	465	33	467	8.56e-15	70.9
0_22	1_121	39.474	38	23	0	62	99	202	239	7.50e-04	36.6
0_23	1_83	80.102	392	73	2	1	392	1	387	0.0	640
0_23	1_127	34.048	373	208	11	23	384	48	393	2.20e-56	185
0_23	1_204	27.327	333	217	5	51	383	1	308	3.75e-43	148
0_23	1_311	30.544	239	136	4	167	385	13	241	3.83e-30	111
0_24	1_391	60.536	261	75	4	5	247	1	251	1.89e-108	309
0_25	1_6	93.363	226	15	0	1	226	1	226	2.30e-159	435
0_26	1_173	73.394	109	29	0	1	109	1	109	4.42e-49	147
0_27	1_70	98.806	335	3	1	269	602	91	425	0.0	694
0_27	1_300	45.312	256	133	5	350	600	959	1212	1.74e-64	224
0_27	1_91	37.037	243	137	8	360	597	65	296	1.55e-40	145
0_27	1_369	29.412	221	145	6	390	601	206	424	1.63e-31	122
0_28	1_223	54.545	165	72	3	8	170	96	259	1.88e-59	195
0_28	1_337	39.306	173	63	3	9	180	99	230	2.47e-34	124
0_28	1_296	23.741	139	94	5	22	151	701	836	4.42e-06	41.6
0_29	1_78	94.118	646	16	1	1	624	1	646	0.0	1262
0_30	1_288	94.820	444	22	1	1	443	1	444	0.0	866
0_30	1_365	85.978	271	13	1	1	271	1	246	2.44e-166	464
0_30	1_242	33.935	277	175	3	165	439	4	274	8.30e-48	165
0_30	1_5	21.401	257	180	9	100	347	116	359	3.10e-05	40.8
0_30	1_315	24.088	137	101	3	150	286	531	664	3.19e-05	40.8
0_30	1_188	26.772	127	86	5	143	263	243	368	1.65e-04	38.5
0_31	1_215	93.143	875	51	1	1	875	1	866	0.0	1672
0_32	1_349	82.129	263	47	0	1	263	69	331	1.05e-160	446
0_33	1_398	94.926	808	38	3	1	806	1	807	0.0	1521
0_34	1_406	97.642	424	10	0	1	424	1	424	0.0	840
0_35	1_111	38.519	135	72	7	1	131	1	128	5.65e-19	72.8
0_36	1_247	95.382	563	26	0	1	563	1	563	0.0	1075
0_37	1_111	38.583	127	67	7	1	123	1	120	6.51e-17	68.6
0_38	1_419	94.989	938	47	0	1	938	2	939	0.0	1860
0_39	1_198	90.678	354	33	0	1	354	1	354	0.0	676
0_40	1_211	97.008	1036	31	0	1	1036	3	1038	0.0	2096
0_41	1_116	99.490	196	1	0	1	196	41	236	9.60e-147	402
0_41	1_36	50.704	71	33	1	83	153	73	141	6.41e-15	65.1
0_41	1_22	48.438	64	31	1	87	150	72	133	8.83e-12	57.8
0_41	1_34	46.296	54	22	2	93	142	66	116	1.03e-07	45.8
0_42	1_123	90.545	275	25	1	1	274	1	275	0.0	512
0_42	1_418	87.135	171	22	0	104	274	1	171	1.25e-114	322
0_42	1_151	32.222	90	54	1	14	103	60	142	3.99e-07	45.1
0_43	1_111	45.802	131	66	5	1	129	1	128	1.38e-29	100
0_44	1_3	70.068	147	11	1	1	114	67	213	1.15e-63	200
0_45	1_420	95.129	657	32	0	1	657	1	657	0.0	1290
0_46	1_124	67.760	183	45	2	1	169	1	183	2.68e-86	246
0_46	1_212	33.333	54	34	1	30	83	9	60	8.29e-06	39.7
0_47	1_128	83.730	252	19	2	1	230	611	862	1.09e-146	428
0_47	1_412	69.492	59	17	1	229	287	214	271	1.63e-28	105
0_48	1_159	98.601	143	2	0	1	143	1	143	1.07e-100	280
0_49	1_366	64.417	163	27	1	1	163	1	132	3.37e-70	204
0_49	1_350	34.146	82	52	2	3	83	716	796	7.93e-04	34.3
0_50	1_155	39.298	285	172	1	210	493	575	859	8.42e-51	181
0_50	1_197	38.247	251	155	0	210	460	42	292	1.25e-49	169
0_50	1_24	26.522	230	147	6	267	483	652	872	1.67e-15	73.9
0_50	1_350	27.273	143	89	3	350	483	549	685	6.51e-06	43.1
0_51	1_267	92.784	97	7	0	20	116	38	134	2.89e-61	196
0_52	1_146	58.801	517	203	5	22	536	4	512	0.0	590
0_53	1_0	100.000	385	0	0	1	385	1	385	0.0	804
0_53	1_385	24.265	272	159	6	23	285	243	476	1.05e-16	76.6
0_53	1_385	33.696	92	51	4	284	367	546	635	2.05e-06	44.3
0_54	1_23	88.109	513	61	0	1	513	1	513	0.0	914
0_54	1_217	27.106	273	169	11	21	281	24	278	6.40e-10	55.8
0_54	1_217	27.703	148	86	6	21	156	303	441	1.43e-06	45.1
0_55	1_111	47.414	116	59	2	1	115	1	115	3.69e-30	101
0_56	1_26	92.765	2405	173	1	1	2405	31	2434	0.0	4378
0_57	1_7	85.455	110	16	0	47	156	4	113	7.15e-70	202
0_57	1_360	31.361	169	101	5	3	166	227	385	2.59e-18	76.3
0_57	1_280	28.916	166	104	5	1	165	19	171	7.71e-15	64.3
0_57	1_218	25.694	144	93	4	2	145	181	310	5.43e-13	60.8
0_57	1_14	26.357	129	85	4	2	122	209	335	9.36e-09	48.5
0_57	1_248	30.556	72	48	1	37	108	3	72	2.35e-05	38.5
0_57	1_306	32.759	58	36	1	1	58	223	277	3.22e-05	37.7
0_57	1_404	22.293	157	100	6	2	151	218	359	3.63e-05	37.7
0_57	1_285	22.378	143	96	5	1	141	84	213	5.47e-05	37.0
0_57	1_102	22.378	143	96	5	1	141	216	345	8.82e-05	36.6
0_58	1_309	96.447	394	12	2	1	394	1	392	0.0	786
0_59	1_342	69.735	717	185	9	20	725	1	696	0.0	922
0_60	1_93	85.812	437	54	1	1	429	1	437	0.0	777
0_61	1_75	81.250	416	73	4	1	416	1	411	0.0	701
0_62	1_161	39.011	182	102	4	1	179	1	176	5.53e-36	130
0_62	1_161	31.667	60	36	1	26	80	204	263	8.08e-04	35.4
0_62	1_192	42.623	122	59	2	1	122	1	111	2.20e-28	109
0_62	1_192	44.828	87	41	4	91	174	219	301	2.58e-12	62.0
0_62	1_192	51.667	60	27	1	216	275	837	894	3.65e-06	42.7
0_63	1_231	94.863	292	15	0	1	292	66	357	0.0	552
0_64	1_363	91.772	316	26	0	1	316	1	316	0.0	616
0_65	1_402	88.194	864	51	4	1	855	1	822	0.0	1477
0_66	1_163	91.803	122	10	0	1	122	1	122	4.69e-78	221
0_67	1_63	93.256	430	27	1	1	428	6	435	0.0	811
0_67	1_272	36.726	226	121	5	130	335	383	606	2.14e-41	151
0_67	1_272	33.023	215	130	3	123	335	347	549	2.40e-33	127
0_67	1_272	29.365	252	118	4	120	318	401	645	1.99e-31	122
0_67	1_272	34.483	174	99	3	128	299	494	654	2.15e-28	112
0_67	1_272	27.861	201	110	4	166	331	288	488	1.31e-21	92.4
0_67	1_272	25.197	127	65	3	216	338	282	382	1.75e-05	41.6
0_67	1_62	33.171	205	127	3	128	331	242	437	3.24e-38	141
0_67	1_62	35.071	211	117	4	125	327	178	376	8.54e-35	131
0_67	1_62	27.703	296	185	6	128	422	302	569	1.44e-30	119
0_67	1_62	29.389	262	154	7	115	346	79	339	6.19e-26	105
0_67	1_258	31.660	259	154	6	87	335	202	447	2.50e-32	124
0_67	1_258	27.004	237	155	4	113	331	291	527	6.53e-27	108
0_67	1_258	27.586	261	157	6	113	354	348	595	2.65e-24	100
0_67	1_258	30.128	156	108	1	197	351	250	405	5.27e-21	90.1
0_67	1_20	25.316	237	137	5	130	338	332	556	6.17e-19	84.3
0_67	1_20	22.414	290	167	12	112	366	141	407	6.21e-09	52.8
0_67	1_20	22.634	243	140	8	128	330	415	649	6.07e-05	40.0
0_67	1_20	24.255	235	113	6	127	303	492	719	1.04e-04	39.3
0_67	1_268	25.000	176	77	5	126	246	2	177	5.51e-07	44.7
0_68	1_204	49.211	380	123	2	53	432	1	310	9.97e-122	352
0_68	1_127	36.152	343	204	6	26	364	48	379	4.26e-71	225
0_68	1_83	30.688	378	235	8	1	364	1	365	6.11e-48	164
0_68	1_311	35.965	228	123	5	153	363	4	225	4.57e-37	131
0_69	1_285	54.054	222	93	8	1	217	56	273	3.09e-78	231
0_69	1_102	54.955	222	91	8	1	217	188	405	8.49e-78	235
0_69	1_27	50.431	232	110	4	1	229	185	414	4.31e-76	232
0_69	1_404	40.506	237	129	6	1	229	189	421	1.12e-52	172
0_69	1_388	49.398	166	79	4	1	163	185	348	7.92e-50	162
0_69	1_218	38.696	230	128	4	2	228	153	372	1.45e-49	162
0_69	1_14	38.397	237	138	6	1	230	180	415	6.07e-49	162
0_69	1_360	31.429	140	92	2	1	136	194	333	3.04e-23	92.4
0_69	1_331	38.298	94	53	2	2	90	172	265	2.21e-13	62.8
0_69	1_248	34.694	98	59	3	63	155	2	99	1.40e-12	61.2
0_69	1_280	23.182	220	136	8	13	225	3	196	1.67e-12	59.3
0_69	1_306	30.851	94	58	2	1	89	190	281	2.75e-09	50.8
0_70	1_100	88.323	334	36	2	1	331	10	343	0.0	605
0_70	1_239	27.734	256	143	12	77	325	117	337	5.21e-17	75.5
0_71	1_201	92.247	632	48	1	1	631	1	632	0.0	1215
0_72	1_302	71.523	151	33	1	15	155	16	166	4.06e-73	214
0_72	1_291	34.444	90	49	3	68	151	378	463	7.25e-10	51.2
0_73	1_22	94.888	313	14	2	1	312	1	312	0.0	571
0_73	1_36	39.506	81	42	1	52	132	64	137	2.65e-13	62.8
0_73	1_34	42.391	92	47	2	53	141	44	132	2.46e-12	61.2
0_73	1_116	49.180	61	29	1	75	133	130	190	4.27e-11	56.6
0_74	1_376	98.456	259	4	0	1	259	1	259	0.0	538
0_75	1_425	91.322	1256	107	2	2	1255	35	1290	0.0	2360
0_75	1_200	43.478	161	84	3	982	1142	281	434	2.38e-37	141
0_75	1_200	30.841	107	61	5	791	897	176	269	1.24e-05	43.9
0_75	1_149	24.155	207	127	8	996	1186	571	763	2.48e-08	52.8
0_75	1_149	21.154	156	116	4	982	1137	207	355	1.47e-07	50.4
0_75	1_99	25.899	139	84	5	968	1099	122	248	3.98e-07	48.1
0_75	1_295	28.421	95	61	2	989	1079	135	226	1.12e-05	43.1
0_75	1_424	25.767	163	101	7	565	721	179	327	2.81e-05	42.7
0_75	1_424	25.253	198	132	8	255	451	181	363	3.09e-04	39.3
0_75	1_424	28.226	124	77	6	582	705	106	217	3.48e-04	39.3
0_76	1_217	70.877	285	78	3	1	284	1	281	3.45e-136	399
0_76	1_217	72.574	237	53	4	1	237	283	507	1.49e-114	344
0_76	1_23	29.713	488	315	9	32	501	25	502	2.40e-64	213
0_77	1_111	39.474	114	64	4	1	109	8	121	5.51e-19	72.4
0_78	1_276	97.256	583	13	3	65	645	64	645	0.0	1139
0_79	1_282	93.284	134	9	0	1	134	1	134	2.27e-90	253
0_80	1_51	95.402	261	8	2	1	258	1	260	0.0	511
0_80	1_179	44.776	67	37	0	70	136	12	78	1.30e-13	63.2
0_81	1_168	93.514	848	54	1	1	847	1	848	0.0	1583
0_82	1_323	96.715	487	15	1	1	487	1	486	0.0	975
0_83	1_147	73.061	245	45	2	36	280	1	224	3.19e-126	355
0_83	1_310	75.573	131	30	1	150	280	281	409	1.92e-68	216
0_83	1_310	69.318	88	24	2	1	88	1	85	9.38e-32	117
0_84	1_164	94.106	509	27	2	1	509	1	506	0.0	965
