2_0	2_0	100.000	555	0	0	1	555	1	555	0.0	1149
2_1	2_1	100.000	662	0	0	1	662	1	662	0.0	1367
2_2	2_2	100.000	473	0	0	1	473	1	473	0.0	989
2_3	2_3	100.000	524	0	0	1	524	1	524	0.0	1081
2_3	2_34	37.237	427	254	5	97	520	47	462	6.18e-100	305
2_4	2_4	100.000	352	0	0	1	352	1	352	0.0	737
2_4	2_160	28.507	221	144	7	18	231	155	368	1.61e-20	87.4
2_4	2_160	28.516	256	152	11	17	257	512	751	3.81e-20	86.3
2_4	2_294	28.213	319	197	11	9	303	8	318	1.71e-20	85.9
2_4	2_342	28.509	228	138	11	13	229	184	397	6.07e-16	73.2
2_4	2_104	27.407	135	87	5	106	232	1002	1133	4.60e-08	49.3
2_5	2_5	100.000	371	0	0	1	371	1	371	0.0	761
2_6	2_6	100.000	410	0	0	1	410	1	410	0.0	853
2_7	2_7	100.000	366	0	0	1	366	1	366	0.0	758
2_7	2_274	32.414	145	92	5	59	199	265	407	2.86e-08	50.1
2_7	2_274	30.723	166	106	6	57	215	239	402	6.93e-07	45.4
2_7	2_274	27.152	151	102	6	1	143	344	494	3.68e-05	40.0
2_7	2_274	28.750	160	104	6	36	185	528	687	4.61e-05	39.7
2_8	2_8	100.000	567	0	0	1	567	1	567	0.0	1184
2_9	2_9	100.000	194	0	0	1	194	1	194	9.43e-145	395
2_10	2_10	100.000	233	0	0	1	233	1	233	1.51e-175	476
2_11	2_11	100.000	1062	0	0	1	1062	1	1062	0.0	2187
2_12	2_12	100.000	616	0	0	1	616	1	616	0.0	1241
2_13	2_13	100.000	3063	0	0	1	3063	1	3063	0.0	6194
2_13	2_154	99.967	3063	1	0	1	3063	1	3063	0.0	6193
2_13	2_20	99.739	3063	8	0	1	3063	1	3063	0.0	6177
2_14	2_14	100.000	125	0	0	1	125	1	125	6.09e-92	256
2_15	2_15	100.000	284	0	0	1	284	1	284	0.0	593
2_16	2_16	100.000	128	0	0	1	128	1	128	1.20e-92	258
2_17	2_17	100.000	708	0	0	1	708	1	708	0.0	1462
2_18	2_18	100.000	757	0	0	1	757	1	757	0.0	1572
2_19	2_19	100.000	458	0	0	1	458	1	458	0.0	951
2_20	2_20	100.000	3063	0	0	1	3063	1	3063	0.0	6192
2_20	2_13	99.739	3063	8	0	1	3063	1	3063	0.0	6177
2_20	2_154	99.706	3063	9	0	1	3063	1	3063	0.0	6176
2_21	2_21	100.000	371	0	0	1	371	1	371	0.0	761
2_21	2_69	39.437	71	40	1	281	351	389	456	2.00e-10	56.2
2_21	2_69	32.308	65	43	1	2	66	210	273	1.26e-06	44.3
2_21	2_36	38.235	68	42	0	284	351	418	485	3.52e-10	55.5
2_21	2_36	30.556	72	49	1	2	73	213	283	5.73e-08	48.5
2_21	2_311	38.889	54	33	0	1	54	62	115	3.00e-08	49.3
2_21	2_311	35.938	64	41	0	288	351	301	364	6.41e-08	48.5
2_21	2_225	35.897	78	48	1	291	366	714	791	3.04e-07	46.6
2_21	2_225	30.000	110	67	4	9	115	296	398	1.39e-05	41.2
2_21	2_62	39.024	41	25	0	1	41	206	246	3.01e-06	42.7
2_22	2_22	100.000	207	0	0	1	207	1	207	9.58e-154	419
2_22	2_321	50.704	71	33	1	80	148	152	222	2.85e-14	64.3
2_22	2_54	50.000	56	28	0	89	144	77	132	1.24e-13	63.2
2_23	2_23	100.000	353	0	0	1	353	1	353	0.0	730
2_23	2_106	75.358	349	85	1	1	349	1	348	0.0	548
2_24	2_24	100.000	385	0	0	1	385	1	385	0.0	803
2_24	2_146	25.000	268	156	6	23	283	291	520	1.49e-17	79.3
2_24	2_146	30.631	111	66	4	284	385	592	700	6.75e-06	42.7
2_25	2_25	100.000	356	0	0	1	356	1	356	0.0	731
2_26	2_26	100.000	341	0	0	1	341	1	341	0.0	706
2_27	2_27	100.000	315	0	0	1	315	1	315	0.0	655
2_28	2_28	100.000	322	0	0	1	322	1	322	0.0	655
2_29	2_29	100.000	1204	0	0	1	1204	1	1204	0.0	2465
2_29	2_141	44.106	263	136	6	942	1200	540	795	1.16e-62	224
2_29	2_77	37.828	267	143	11	945	1202	53	305	4.89e-43	154
2_29	2_38	35.547	256	134	8	956	1201	988	1222	8.06e-40	155
2_30	2_30	100.000	310	0	0	1	310	1	310	0.0	632
2_31	2_31	100.000	789	0	0	1	789	1	789	0.0	1651
2_32	2_32	100.000	403	0	0	1	403	1	403	0.0	842
2_33	2_33	100.000	587	0	0	1	587	1	587	0.0	1225
2_34	2_34	100.000	482	0	0	1	482	1	482	0.0	983
2_34	2_3	38.760	387	230	3	47	429	97	480	7.64e-96	294
2_35	2_35	100.000	909	0	0	1	909	1	909	0.0	1870
2_36	2_36	100.000	487	0	0	1	487	1	487	0.0	1013
2_36	2_69	84.615	455	22	2	55	487	30	458	0.0	760
2_36	2_62	86.454	251	12	1	29	257	1	251	3.23e-159	447
2_36	2_311	30.721	319	192	7	196	485	46	364	7.04e-32	121
2_36	2_286	28.261	414	232	14	42	415	71	459	5.37e-31	120
2_36	2_225	27.500	360	215	12	13	342	79	422	6.58e-24	100
2_36	2_225	35.714	56	36	0	422	477	711	766	2.76e-08	50.8
2_36	2_247	25.442	283	161	10	37	313	1	239	2.84e-14	67.0
