1_0	2_24	97.922	385	8	0	1	385	1	385	0.0	792
1_0	2_146	25.373	268	155	6	23	283	291	520	3.25e-18	81.3
1_0	2_146	32.258	93	52	4	284	367	592	682	2.39e-05	40.8
1_2	2_222	94.931	434	21	1	54	486	103	536	0.0	862
1_3	2_309	62.443	663	235	9	12	669	8	661	0.0	812
1_3	2_320	54.463	661	290	7	8	666	5	656	0.0	714
1_3	2_243	53.214	669	300	10	3	669	65	722	0.0	708
1_3	2_114	52.560	664	300	8	8	669	6	656	0.0	697
1_4	2_318	90.278	288	27	1	1	287	1	288	3.03e-179	498
1_4	2_318	71.264	87	25	0	250	336	357	443	1.82e-32	120
1_5	2_36	29.310	116	78	2	192	307	230	341	4.18e-09	53.5
1_5	2_36	39.344	61	36	1	594	654	413	472	1.83e-05	42.0
1_5	2_69	27.143	140	92	3	192	325	227	362	5.21e-08	50.1
1_5	2_69	31.000	100	55	2	555	654	358	443	1.06e-05	42.7
1_5	2_286	25.126	199	138	7	185	379	267	458	6.62e-08	50.1
1_5	2_225	21.825	252	181	6	192	435	306	549	6.42e-05	40.4
1_5	2_21	35.185	54	35	0	603	656	287	340	2.55e-04	38.1
1_6	2_175	83.186	226	38	0	1	226	1	226	4.81e-146	401
1_8	2_100	97.260	73	2	0	1	73	1	73	6.04e-51	149
1_9	2_286	32.854	487	279	16	33	498	53	512	1.73e-61	211
1_9	2_225	28.835	704	436	18	67	744	128	792	1.31e-60	213
1_9	2_69	29.846	325	200	9	67	375	33	345	4.10e-30	119
1_9	2_69	37.500	56	35	0	666	721	396	451	1.27e-07	48.9
1_9	2_36	30.154	325	183	10	56	367	47	340	1.59e-29	117
1_9	2_36	37.500	56	35	0	666	721	425	480	2.89e-07	47.8
1_9	2_62	32.510	243	138	8	56	282	19	251	1.73e-24	98.2
1_9	2_247	28.571	301	147	11	45	340	2	239	1.56e-19	83.2
1_9	2_311	31.414	191	117	6	182	363	2	187	5.17e-15	72.4
1_9	2_311	34.783	69	45	0	661	729	299	367	6.88e-08	49.7
1_9	2_21	30.472	233	132	9	535	743	140	366	8.43e-15	71.2
1_9	2_128	29.936	157	103	3	368	523	71	221	3.13e-14	67.4
1_9	2_93	22.069	145	107	4	241	383	141	281	2.28e-07	48.1
1_11	2_179	35.897	78	48	2	33	109	26	102	4.48e-10	51.6
1_12	2_162	37.079	89	54	1	28	114	9	97	1.15e-11	57.8
1_12	2_149	37.705	61	36	2	51	110	3	62	5.71e-06	40.8
1_13	2_55	75.694	576	107	6	1	547	1	572	0.0	801
1_13	2_223	81.501	373	68	1	1	373	17	388	0.0	661
1_14	2_307	35.417	288	176	4	42	324	13	295	1.12e-53	177
1_15	2_0	41.971	274	138	1	1	274	303	555	9.29e-75	233
1_16	2_347	36.187	257	100	8	1	204	1	246	9.25e-31	108
1_17	2_200	73.607	341	83	3	1	338	1	337	0.0	528
1_18	2_121	81.375	451	84	0	1	451	1	451	0.0	791
1_18	2_340	23.849	239	148	8	209	421	257	487	6.66e-11	58.5
1_19	2_310	69.004	813	214	10	486	1261	86	897	0.0	1085
1_20	2_133	51.564	799	281	15	205	991	235	939	0.0	742
1_20	2_133	23.174	397	242	16	346	719	112	468	2.78e-12	65.1
1_20	2_133	19.950	401	173	12	168	466	387	741	6.09e-06	44.7
1_20	2_246	23.567	471	259	18	94	549	254	638	3.86e-23	100
1_20	2_246	24.359	390	210	15	332	719	332	638	5.32e-22	96.7
1_20	2_246	25.000	328	185	10	146	434	358	663	3.63e-14	71.2
1_20	2_246	30.159	126	72	6	596	719	328	439	1.34e-05	43.5
1_20	2_303	25.296	423	231	15	167	549	92	469	1.08e-21	95.1
1_20	2_303	26.374	364	211	14	361	719	158	469	2.14e-18	84.7
1_20	2_303	23.235	439	232	15	272	694	156	505	2.87e-16	77.8
1_20	2_303	23.913	368	190	14	361	719	98	384	3.66e-12	64.7
1_20	2_215	25.681	257	139	8	300	556	130	334	4.96e-17	79.3
1_20	2_215	23.502	217	141	9	172	381	129	327	2.43e-07	48.5
1_20	2_215	24.545	330	171	16	340	649	55	326	2.35e-05	42.4
1_20	2_215	24.219	256	154	11	495	745	130	350	2.10e-04	39.3
1_21	2_225	31.633	98	56	4	1353	1449	131	218	2.02e-04	40.4
1_22	2_54	71.765	340	58	9	1	312	1	330	2.31e-158	440
1_22	2_22	44.304	79	40	1	54	132	70	144	1.39e-13	63.5
1_22	2_321	48.438	64	31	1	72	133	156	219	3.07e-11	57.4
1_24	2_0	34.259	540	273	10	5	512	7	496	1.40e-90	296
1_24	2_237	27.619	210	148	3	600	806	162	370	2.77e-20	90.1
1_26	2_154	76.646	2445	543	17	2	2434	635	3063	0.0	3509
1_26	2_13	76.646	2445	543	17	2	2434	635	3063	0.0	3509
1_26	2_20	76.646	2445	543	17	2	2434	635	3063	0.0	3507
1_27	2_307	47.586	290	147	4	40	327	13	299	4.65e-87	264
1_28	2_96	91.368	1981	162	3	1	1981	1	1972	0.0	3650
1_28	2_110	30.233	129	71	4	211	332	111	227	9.23e-05	42.0
1_31	2_211	83.456	272	32	2	1	259	159	430	2.51e-167	465
1_33	2_289	90.398	427	35	2	1	427	1	421	0.0	683
1_33	2_123	48.000	50	26	0	293	342	241	290	1.04e-11	61.2
1_34	2_54	35.897	117	68	3	61	177	73	182	1.53e-13	64.7
1_34	2_22	40.476	84	46	2	45	128	70	149	7.18e-12	58.5
1_34	2_321	37.647	85	40	3	35	116	137	211	4.94e-08	47.8
1_35	2_162	39.286	280	158	7	188	460	7	281	8.01e-52	171
1_35	2_149	28.244	262	161	6	215	460	5	255	3.47e-36	129
1_35	2_149	22.330	309	172	10	105	398	4	259	3.30e-11	58.2
1_36	2_22	86.000	200	28	0	1	200	8	207	2.32e-118	329
1_36	2_321	50.704	71	33	1	73	141	152	222	1.60e-14	65.1
1_36	2_54	50.000	56	28	0	82	137	77	132	7.31e-14	63.5
1_37	2_287	83.368	1425	220	11	16	1429	1	1419	0.0	2392
1_37	2_202	30.303	264	164	8	270	525	721	972	2.30e-19	89.0
1_37	2_327	21.973	223	151	7	325	545	666	867	2.00e-06	46.6
1_38	2_12	73.167	682	98	16	1	663	1	616	0.0	893
1_39	2_276	38.833	497	244	6	7	498	16	457	2.51e-109	328
1_39	2_260	36.905	84	51	2	72	153	38	121	4.18e-07	45.1
1_39	2_274	31.858	113	60	4	69	165	650	761	3.19e-04	37.7
1_40	2_263	78.197	610	118	8	1	605	1	600	0.0	818
1_42	2_233	94.336	512	24	2	1	509	1	510	0.0	940
1_43	2_211	94.749	438	23	0	1	438	1	438	0.0	872
1_44	2_112	48.301	824	390	15	1	822	1	790	0.0	696
1_45	2_185	88.608	395	43	1	6	398	9	403	0.0	741
1_45	2_185	24.908	273	193	4	110	381	341	602	1.56e-24	100
1_45	2_185	24.242	198	132	8	137	325	577	765	6.26e-09	52.4
1_46	2_255	77.273	418	91	3	1	415	1	417	0.0	651
1_48	2_17	87.156	654	83	1	25	678	53	705	0.0	1178
1_49	2_129	83.010	206	35	0	1	206	1	206	1.97e-111	312
1_51	2_292	81.298	262	39	5	1	260	1	254	5.36e-134	374
1_51	2_288	44.776	67	37	0	70	136	133	199	3.12e-13	63.2
1_52	2_168	90.341	176	17	0	1	176	1	176	2.93e-122	337
1_54	2_217	91.773	547	38	2	2	548	1	540	0.0	833
1_55	2_280	63.158	266	91	3	1	261	1	264	1.86e-111	317
1_56	2_36	52.941	68	31	1	131	198	414	480	1.31e-17	75.5
1_56	2_69	52.941	68	31	1	131	198	385	451	2.13e-17	74.7
1_56	2_311	42.667	75	43	0	132	206	293	367	7.05e-13	61.6
1_56	2_21	26.455	189	122	4	39	212	172	358	4.22e-12	58.9
1_56	2_225	32.895	76	51	0	142	217	713	788	6.88e-12	58.9
1_57	2_158	63.966	469	168	1	1	469	5	472	0.0	619
1_57	2_107	21.478	433	304	11	56	467	50	467	5.64e-18	80.5
1_57	2_91	26.866	134	91	4	51	182	173	301	1.49e-04	38.5
1_58	2_180	90.400	125	12	0	1	125	1	125	4.78e-78	221
1_59	2_162	36.905	84	51	1	408	489	14	97	6.98e-10	54.7
1_59	2_149	32.203	59	40	0	427	485	4	62	3.12e-06	43.1
1_60	2_228	88.393	336	36	2	1	336	1	333	0.0	618
1_61	2_45	85.772	984	140	0	1	984	1	984	0.0	1734
1_62	2_303	88.404	664	68	4	1	655	1	664	0.0	1201
1_62	2_246	32.011	353	219	7	146	490	324	663	7.89e-53	190
1_62	2_246	30.114	352	198	11	78	404	334	662	6.55e-40	151
1_62	2_215	31.188	202	133	2	241	437	127	327	1.85e-36	136
1_62	2_215	33.333	213	126	4	183	387	130	334	1.22e-31	122
1_62	2_215	27.551	294	183	5	302	569	128	417	3.34e-28	112
1_62	2_215	31.034	203	120	3	309	492	97	298	8.29e-24	99.0
1_62	2_215	30.851	188	120	5	152	339	165	342	1.20e-21	92.4
1_62	2_133	23.558	416	234	11	152	501	303	700	3.89e-22	95.9
1_62	2_133	24.468	376	234	11	154	492	105	467	1.24e-18	84.7
1_62	2_133	24.777	448	242	16	85	496	116	504	1.39e-16	78.2
1_62	2_133	25.369	339	213	12	154	461	392	721	1.87e-15	74.7
1_62	2_133	20.485	371	200	12	93	406	391	723	5.42e-09	53.5
1_62	2_133	23.950	238	135	8	87	292	630	853	5.46e-05	40.8
1_63	2_215	76.224	429	95	2	6	434	1	422	0.0	683
1_63	2_246	36.444	225	125	5	135	342	391	614	1.50e-39	146
1_63	2_246	32.719	217	130	3	128	342	355	557	3.35e-32	124
1_63	2_246	25.382	327	178	7	133	408	446	757	7.55e-31	120
1_63	2_246	30.058	173	104	3	116	285	513	671	6.84e-23	96.3
1_63	2_246	27.363	201	111	4	173	338	296	496	9.37e-20	86.7
1_63	2_246	27.551	98	65	4	254	345	293	390	5.35e-07	46.2
1_63	2_303	31.532	222	137	3	121	338	231	441	1.16e-36	137
1_63	2_303	34.135	208	115	3	135	334	187	380	1.78e-32	124
1_63	2_303	27.907	301	184	8	119	390	82	378	1.09e-25	104
1_63	2_303	31.461	178	106	2	133	309	334	496	4.70e-25	102
1_63	2_303	30.921	152	89	3	135	285	364	500	4.54e-18	81.3
1_63	2_303	26.277	137	87	1	116	252	373	495	7.09e-13	64.7
1_63	2_133	24.895	237	142	4	135	349	363	585	7.77e-19	83.6
1_63	2_133	26.106	226	145	5	129	342	229	444	7.07e-11	58.5
1_63	2_133	20.408	294	137	8	120	336	382	655	1.15e-07	48.5
1_63	2_133	25.352	213	110	5	135	308	521	723	3.87e-06	43.5
1_63	2_133	23.077	182	88	5	123	252	542	723	5.58e-04	36.6
1_64	2_340	64.887	487	169	2	26	510	32	518	0.0	689
1_64	2_121	24.242	363	215	13	135	484	112	427	1.12e-15	73.6
1_65	2_339	74.788	472	103	8	1	469	1	459	0.0	685
1_66	2_227	45.238	84	46	0	16	99	26	109	6.49e-12	54.7
1_67	2_188	89.130	92	10	0	16	107	17	108	3.13e-52	154
1_68	2_186	58.011	181	28	3	33	165	57	237	3.82e-62	192
1_68	2_311	36.000	100	55	2	190	289	262	352	7.67e-09	50.4
1_68	2_36	24.031	129	93	2	159	284	342	468	2.92e-06	42.7
1_68	2_69	40.909	44	26	0	241	284	396	439	5.60e-06	41.6
1_68	2_21	58.065	31	13	0	254	284	304	334	3.11e-05	39.3
1_68	2_225	29.268	82	53	1	208	289	686	762	4.22e-05	39.3
1_69	2_308	48.125	160	61	8	1	147	1	151	1.03e-33	110
1_70	2_141	96.825	252	8	0	174	425	546	797	0.0	538
1_70	2_141	91.566	83	4	1	91	173	264	343	1.75e-42	154
1_70	2_29	44.922	256	134	5	173	423	947	1200	1.00e-65	222
1_70	2_38	37.255	255	134	9	178	423	984	1221	2.28e-39	145
1_70	2_77	35.802	243	140	8	183	420	69	300	2.37e-39	138
1_71	2_30	84.839	310	46	1	27	335	1	310	0.0	534
1_72	2_65	63.115	488	168	7	7	492	17	494	0.0	602
1_73	2_159	83.948	542	83	3	1	540	1	540	0.0	910
1_74	2_286	44.615	390	148	3	122	490	198	540	6.10e-109	335
1_74	2_286	55.263	38	17	0	83	120	49	86	9.58e-09	52.8
1_74	2_247	38.650	163	77	3	122	261	78	240	3.04e-31	117
1_74	2_225	25.650	577	349	18	123	651	225	769	6.63e-31	123
1_74	2_69	42.105	76	44	0	583	658	383	458	1.05e-16	77.8
1_74	2_69	28.829	222	123	6	122	312	142	359	1.06e-14	71.2
1_74	2_36	42.105	76	44	0	583	658	412	487	2.30e-16	76.6
1_74	2_36	31.746	189	114	6	118	299	168	348	5.01e-15	72.4
1_74	2_21	26.596	188	107	4	504	662	172	357	6.07e-11	58.9
1_74	2_311	29.091	165	111	4	149	311	52	212	2.26e-09	54.3
1_74	2_311	40.323	62	37	0	595	656	303	364	1.36e-08	52.0
1_74	2_128	26.797	153	100	5	289	436	70	215	9.42e-06	42.0
1_75	2_6	72.250	400	106	4	16	411	12	410	0.0	609
1_75	2_35	22.346	179	115	5	116	282	381	547	1.34e-04	38.5
1_78	2_345	88.080	646	49	2	1	646	1	618	0.0	1173
1_79	2_226	93.333	210	14	0	1	210	1	210	5.15e-143	392
1_80	2_191	31.667	300	181	9	1	289	6	292	5.72e-39	134
1_80	2_266	33.463	257	131	11	1	231	11	253	1.78e-27	103
1_80	2_245	36.170	188	107	5	49	227	140	323	7.16e-26	100
1_82	2_172	83.102	1083	164	12	1	1075	1	1072	0.0	1415
1_83	2_52	51.414	389	165	6	14	387	27	406	3.12e-129	372
1_83	2_209	31.781	365	218	6	22	375	25	369	5.17e-59	191
1_83	2_282	41.212	165	88	2	220	379	309	469	2.75e-38	138
1_83	2_282	29.940	167	112	2	15	179	51	214	7.05e-15	70.5
1_84	2_237	39.161	143	87	0	71	213	4	146	7.34e-26	106
1_84	2_179	38.028	71	44	0	251	321	31	101	1.96e-09	50.1
1_85	2_179	34.211	76	50	0	88	163	26	101	4.00e-11	53.9
1_86	2_199	74.851	672	155	5	8	665	6	677	0.0	1042
1_86	2_73	72.477	218	58	2	7	222	5	222	7.06e-111	329
1_87	2_230	77.642	492	105	2	1	492	1	487	0.0	790
1_89	2_262	45.513	156	82	1	6	158	5	160	4.70e-49	150
1_90	2_225	42.953	745	383	9	66	780	58	790	0.0	584
1_90	2_311	50.570	263	108	3	244	487	1	260	1.70e-74	243
1_90	2_311	54.348	92	40	1	678	767	276	367	1.20e-26	108
1_90	2_311	49.485	97	46	1	477	573	182	275	1.50e-21	92.8
1_90	2_286	25.629	437	261	15	144	531	86	507	4.19e-31	123
1_90	2_36	27.879	330	179	11	142	441	55	355	4.15e-24	101
1_90	2_36	50.000	58	29	0	702	759	423	480	1.18e-09	55.8
